depth,heuristic,found,solution_cost,nodes_expanded,nodes_generated,runtime_seconds,effective_branching_factor
20,h1,True,20,2424,3915,0.006399959092959762,1.4233773978650839
20,h1,True,20,2414,3919,0.006418666103854775,1.4234597493488832
20,h1,True,20,2251,3642,0.006005167029798031,1.4175551550565677
20,h1,True,20,1989,3216,0.005255791824311018,1.407566198292319
20,h1,True,20,2670,4340,0.007196415914222598,1.4317020488938486
20,h1,True,20,2490,3976,0.006560249952599406,1.4246244997614195
20,h1,True,20,2107,3404,0.0055484159383922815,1.4121235198594015
20,h1,True,20,2925,4694,0.007922624936327338,1.4380545252593757
20,h1,True,20,2041,3281,0.005423916969448328,1.409170411736309
20,h1,True,20,1784,2893,0.00465787504799664,1.3990967327281782
20,h1,True,20,2278,3691,0.006097125122323632,1.4186306370725483
20,h1,True,20,2190,3570,0.005837959004566073,1.4159491547573428
20,h1,True,20,2059,3318,0.005402624839916825,1.4100698749513496
20,h1,True,20,1945,3143,0.00516929104924202,1.4057266329403548
20,h1,True,20,2644,4247,0.007042083190754056,1.42995001771494
20,h1,True,20,2160,3457,0.005671249935403466,1.413364242734641
20,h1,True,20,1895,3039,0.004982333164662123,1.4030330251679204
20,h1,True,20,2530,4066,0.0068336669355630875,1.4264310757946101
20,h1,True,20,2334,3774,0.006221667164936662,1.4204212137765357
20,h1,True,20,2595,4159,0.006909582996740937,1.4282576642232838
20,h1,True,20,2350,3785,0.006209916900843382,1.4206556520813178
20,h1,True,20,1864,3007,0.004908750066533685,1.4021862168558346
20,h1,True,20,2702,4344,0.007177875144407153,1.4317765879410862
20,h1,True,20,4250,6684,0.011476374929770827,1.4668978772107928
20,h1,True,20,2533,4097,0.00729779084213078,1.427044390814797
20,h1,True,20,1987,3228,0.005288958083838224,1.4078647125624157
20,h1,True,20,2955,4710,0.007912416942417622,1.4383305785016516
20,h1,True,20,2385,3876,0.006383250001817942,1.4225701752232514
20,h1,True,20,2435,3959,0.0065482500940561295,1.4242788183626942
20,h1,True,20,2041,3294,0.00541649991646409,1.40948755459742
20,h1,True,20,2591,4138,0.006920333951711655,1.4278486883520096
20,h1,True,20,2148,3471,0.0057264999486505985,1.4136889036516807
20,h1,True,20,2223,3573,0.005980915855616331,1.4160166953081896
20,h1,True,20,2017,3245,0.005326833110302687,1.4082857714384809
20,h1,True,20,2518,4063,0.006785000208765268,1.4263714827858323
20,h1,True,20,3381,5414,0.009196083061397076,1.449658421906832
20,h1,True,20,2983,4787,0.007963625015690923,1.439646532546627
20,h1,True,20,2012,3272,0.005331332795321941,1.408950136997579
20,h1,True,20,2906,4657,0.007760958978906274,1.4374126519261994
20,h1,True,20,1887,3075,0.004965208005160093,1.403975408351383
20,h1,True,20,2669,4298,0.007174041122198105,1.4309153518336521
20,h1,True,20,3168,5111,0.008528666803613305,1.4449685180991714
20,h1,True,20,2336,3812,0.006228166865184903,1.4212283064171651
20,h1,True,20,3054,4895,0.008178458083420992,1.441458218457797
20,h1,True,20,2489,3996,0.006775916088372469,1.4250293569718924
20,h1,True,20,3058,4903,0.008156874915584922,1.4415908762823233
20,h1,True,20,2233,3581,0.00591149996034801,1.4161965352497798
20,h1,True,20,1876,3050,0.004945875145494938,1.4033221192343435
20,h1,True,20,2977,4779,0.0076616250444203615,1.4395107662738034
20,h1,True,20,2141,3499,0.00557329086586833,1.4143344367987174
20,h1,True,20,1856,2994,0.004728041822090745,1.4018397016393895
20,h1,True,20,2096,3386,0.00540033308789134,1.4116978806257325
20,h1,True,20,2368,3784,0.006116124801337719,1.420634366785988
20,h1,True,20,2164,3476,0.006054875208064914,1.413804546585963
20,h1,True,20,2435,3943,0.007196374936029315,1.423952156216402
20,h1,True,20,2212,3552,0.006442417157813907,1.4155427532511742
20,h1,True,20,2097,3362,0.0061529160011559725,1.4111269380093625
20,h1,True,20,1891,3060,0.004953125026077032,1.4035840558657555
20,h1,True,20,2934,4722,0.007784791057929397,1.438537024144162
20,h1,True,20,1913,3119,0.005014583934098482,1.4051127859744095
20,h1,True,20,2710,4326,0.007101292023435235,1.4314406378976416
20,h1,True,20,2123,3406,0.00553016597405076,1.4121706784073802
20,h1,True,20,2135,3451,0.00566849997267127,1.4132247122044332
20,h1,True,20,2131,3432,0.00559641607105732,1.4127813096933979
20,h1,True,20,1677,2773,0.004381125094369054,1.3957143224143058
20,h1,True,20,1997,3210,0.005209667142480612,1.4074165359891873
20,h1,True,20,2617,4203,0.006940375082194805,1.4291081262309921
20,h1,True,20,3280,5214,0.008688915986567736,1.446592224407556
20,h1,True,20,2542,4116,0.006757958792150021,1.4274180778030496
20,h1,True,20,2142,3487,0.005628915969282389,1.4140583947876304
20,h1,True,20,2462,3936,0.006436625029891729,1.4238088378892857
20,h1,True,20,3072,5002,0.008243415970355272,1.4432154259675598
20,h1,True,20,2661,4260,0.006947207963094115,1.4301971438880003
20,h1,True,20,2517,4089,0.006663416977971792,1.4268865469947016
20,h2,True,20,373,618,0.0012786670122295618,1.2780726942348846
20,h2,True,20,73,121,0.00024399999529123306,1.1514467025996828
20,h2,True,20,386,626,0.0013092081062495708,1.2790674569991425
20,h2,True,20,266,445,0.0009140828624367714,1.2527038760215228
20,h2,True,20,251,409,0.0008359591010957956,1.246192880471491
20,h2,True,20,316,519,0.0010774158872663975,1.2645805617576005
20,h2,True,20,276,449,0.0009293749462813139,1.253394595697614
20,h2,True,20,225,366,0.0007609159220010042,1.2376192020834402
20,h2,True,20,541,871,0.001847374951466918,1.3046641024306553
20,h2,True,20,347,562,0.0011676668655127287,1.2707297839815364
20,h2,True,20,192,318,0.0006510000675916672,1.2267641727421803
20,h2,True,20,657,1054,0.0022384170442819595,1.3195003472527893
20,h2,True,20,227,374,0.0007746671326458454,1.239288228166648
20,h2,True,20,197,327,0.0006649999413639307,1.2289198001908663
20,h2,True,20,147,246,0.0004976671189069748,1.2069088335152682
20,h2,True,20,394,654,0.0013552079908549786,1.2824526465434962
20,h2,True,20,176,291,0.0005884580314159393,1.2199078989147094
20,h2,True,20,180,302,0.0006076248828321695,1.2227756394654334
20,h2,True,20,41,72,0.00014166603796184063,1.1096988558939134
20,h2,True,20,289,471,0.0009662080556154251,1.2570871537823436
20,h2,True,20,282,468,0.0009604170918464661,1.2565938724167323
20,h2,True,20,251,417,0.000855916878208518,1.2476879310359887
20,h2,True,20,240,397,0.0008206248749047518,1.2438945565092654
20,h2,True,20,250,417,0.0008555420208722353,1.2476879310359887
20,h2,True,20,152,255,0.0005219581071287394,1.209691643330804
20,h2,True,20,253,404,0.0008396669290959835,1.24524355172211
20,h2,True,20,281,469,0.0009561658371239901,1.2567586487974505
20,h2,True,20,150,247,0.0005044580902904272,1.2072230942342395
20,h2,True,20,236,386,0.0007912919390946627,1.2417258458867115
20,h2,True,20,174,286,0.0005859590601176023,1.218568004088477
20,h2,True,20,134,230,0.00045749987475574017,1.2016960939275596
20,h2,True,20,376,621,0.0012891669757664204,1.278447216876895
20,h2,True,20,440,716,0.0014978330582380295,1.289464776521446
20,h2,True,20,373,605,0.001264333026483655,1.2764286721646987
20,h2,True,20,241,401,0.0008302920032292604,1.2446682970937548
20,h2,True,20,47,79,0.00015716697089374065,1.1172720157021447
20,h2,True,20,167,273,0.0005539590492844582,1.2149703123591462
20,h2,True,20,234,396,0.0008007078431546688,1.2436999024223852
20,h2,True,20,226,377,0.0007742501329630613,1.2399049022011575
20,h2,True,20,156,263,0.0005397920031100512,1.2120828585774057
20,h2,True,20,420,699,0.0014580839779227972,1.2876037083952334
20,h2,True,20,222,360,0.0007380838505923748,1.2363432438316257
20,h2,True,20,181,301,0.0006145001389086246,1.2225193276537358
20,h2,True,20,112,190,0.00038233399391174316,1.1868496672247066
20,h2,True,20,216,355,0.0007248339243233204,1.2352635380932142
20,h2,True,20,532,873,0.0018350000027567148,1.3048422552833645
20,h2,True,20,399,648,0.0013635000213980675,1.2817394888762146
20,h2,True,20,127,212,0.00042479089461266994,1.195370970141708
20,h2,True,20,197,328,0.0006688330322504044,1.2291556189947026
20,h2,True,20,707,1117,0.0024036250542849302,1.324026812852995
20,h2,True,20,387,622,0.001307833008468151,1.2785716596206842
20,h2,True,20,332,544,0.001129915937781334,1.2682145858008704
20,h2,True,20,496,803,0.0016842498444020748,1.2983541538214514
20,h2,True,20,566,912,0.0019263341091573238,1.3082382208641512
20,h2,True,20,626,1008,0.0021314581390470266,1.3160243241120178
20,h2,True,20,148,244,0.0004988329019397497,1.2062764010144162
20,h2,True,20,233,392,0.000802458031103015,1.2429163349487542
20,h2,True,20,539,892,0.0018625829834491014,1.3065149486027519
20,h2,True,20,334,552,0.0011468329466879368,1.2693424994185496
20,h2,True,20,206,342,0.0006984591018408537,1.2323832221467557
20,h2,True,20,293,477,0.0009971251711249352,1.2580643934483087
20,h2,True,20,407,663,0.0013855830766260624,1.2835103362839546
20,h2,True,20,630,1038,0.002169750165194273,1.318308489309175
20,h2,True,20,168,283,0.0005743750371038914,1.2177526597152708
20,h2,True,20,545,877,0.0018499582074582577,1.3051973589405987
20,h2,True,20,111,185,0.00037287501618266106,1.184772042034853
20,h2,True,20,406,661,0.0013826251961290836,1.2832765269233404
20,h2,True,20,387,637,0.001321916002780199,1.280414893172051
20,h2,True,20,78,128,0.00025987508706748486,1.1558935599961093
20,h2,True,20,342,553,0.0011582921724766493,1.2694823458927136
20,h2,True,20,328,543,0.0011233328841626644,1.2680724397799277
20,h2,True,20,425,694,0.0014446668792515993,1.2870478183441398
20,h2,True,20,294,480,0.0009987920057028532,1.2585484305402859
20,h2,True,20,153,259,0.0005187089554965496,1.2108966106470715
20,h2,True,20,120,195,0.00039674993604421616,1.1888719495664088
20,h2,True,20,415,676,0.0014072919730097055,1.2850133023770014
20,h2,True,20,113,188,0.00038054189644753933,1.1860254283329135
20,h2,True,20,289,470,0.0009769171010702848,1.2569230754187055
20,h2,True,20,278,467,0.000956833129748702,1.2564287447649405
20,h2,True,20,136,224,0.00045083300210535526,1.1996455603749387
20,h2,True,20,163,266,0.0005452081095427275,1.2129606088973732
20,h2,True,20,94,158,0.0003285410348325968,1.172448675957603
20,h2,True,20,258,430,0.000878040911629796,1.2500573030554087
20,h2,True,20,113,195,0.000384374987334013,1.1888719495664088
20,h2,True,20,235,386,0.0007924579549580812,1.2417258458867115
20,h2,True,20,134,225,0.00045254197902977467,1.1999911730324078
20,h2,True,20,277,459,0.0009450418874621391,1.255094893108395
20,h2,True,20,231,377,0.0007821249309927225,1.2399049022011575
20,h2,True,20,278,439,0.0009285411797463894,1.2516560921130218
20,h2,True,20,197,325,0.0006630830466747284,1.2284459778007477
20,h2,True,20,54,93,0.00018670782446861267,1.1304594932151173
20,h2,True,20,186,301,0.0006342499982565641,1.2225193276537358
20,h2,True,20,223,373,0.000758499838411808,1.2390815678843392
20,h2,True,20,154,261,0.0005300838965922594,1.2114920377448115
20,h2,True,20,399,647,0.0013477089814841747,1.2816199943050837
20,h2,True,20,200,339,0.000682624988257885,1.2317029194532108
20,h2,True,20,236,389,0.0008029581513255835,1.2423233886746194
20,h2,True,20,520,853,0.0017927091103047132,1.3030423596945657
20,h2,True,20,212,354,0.0007197919767349958,1.235045766157628
20,h2,True,20,119,196,0.0003947908990085125,1.1892700235948799
20,h3,True,20,159,260,0.001323040807619691,1.21119490450989
20,h3,True,20,23,40,0.0001962499227374792,1.0600159502839355
20,h3,True,20,228,375,0.0018863340374082327,1.2394943353245105
20,h3,True,20,166,286,0.0014124170411378145,1.218568004088477
20,h3,True,20,129,210,0.0010305000469088554,1.1946345939854655
20,h3,True,20,137,232,0.0011708750389516354,1.2023675191905157
20,h3,True,20,115,192,0.0009573749266564846,1.1876650540143752
20,h3,True,20,116,191,0.0009558331221342087,1.187258455139046
20,h3,True,20,332,548,0.0028227909933775663,1.2687805865646702
20,h3,True,20,202,323,0.0016112909652292728,1.227969211845405
20,h3,True,20,111,179,0.0009046669583767653,1.1822013988530475
20,h3,True,20,335,541,0.002734874840825796,1.2677873660190793
20,h3,True,20,118,197,0.0009676250629127026,1.1896660224152535
20,h3,True,20,81,142,0.000691582914441824,1.1640715897745473
20,h3,True,20,109,188,0.0009096669964492321,1.1860254283329135
20,h3,True,20,181,312,0.0015207091346383095,1.2252926824244996
20,h3,True,20,85,144,0.0007292500231415033,1.1651708736011308
20,h3,True,20,117,201,0.0009756251238286495,1.1912296945514282
20,h3,True,20,29,53,0.0002539160195738077,1.084224278992147
20,h3,True,20,166,280,0.0013933749869465828,1.2169285321375654
20,h3,True,20,155,265,0.0013291670475155115,1.2126691445830664
20,h3,True,20,139,229,0.0011500408872961998,1.201358149099966
20,h3,True,20,160,270,0.0013312918599694967,1.2141154737803332
20,h3,True,20,120,203,0.0010128750000149012,1.19199962777612
20,h3,True,20,67,113,0.0005476658698171377,1.1460216233627172
20,h3,True,20,139,229,0.0011131670325994492,1.201358149099966
20,h3,True,20,187,317,0.001525083091109991,1.2265208766506324
20,h3,True,20,92,156,0.0007519170176237822,1.1714508648762165
20,h3,True,20,181,296,0.0014653329271823168,1.2212247441238056
20,h3,True,20,107,180,0.0008482909761369228,1.1826359338077146
20,h3,True,20,80,135,0.0006540000904351473,1.160093133723433
20,h3,True,20,191,312,0.0015729169826954603,1.2252926824244996
20,h3,True,20,179,299,0.0014683329500257969,1.2220041169020464
20,h3,True,20,219,362,0.0018084999173879623,1.2367709184673452
20,h3,True,20,152,258,0.0012548330705612898,1.2105971469599845
20,h3,True,20,45,76,0.00037320912815630436,1.1141189935071014
20,h3,True,20,47,77,0.00037291599437594414,1.1151847132116717
20,h3,True,20,163,284,0.0013522079680114985,1.2180254077150101
20,h3,True,20,112,188,0.0009447920601814985,1.1860254283329135
20,h3,True,20,57,94,0.0004572921898216009,1.1313187755576863
20,h3,True,20,173,292,0.0014762089122086763,1.2201730861165552
20,h3,True,20,137,225,0.0011280830949544907,1.1999911730324078
20,h3,True,20,91,151,0.0007627501618117094,1.1688972321951905
20,h3,True,20,62,108,0.0005117910914123058,1.142421602701086
20,h3,True,20,140,242,0.0011948749888688326,1.2056386803499048
20,h3,True,20,170,282,0.0014074589125812054,1.2174789358548712
20,h3,True,20,242,396,0.00199591601267457,1.2436999024223852
20,h3,True,20,85,145,0.000696167116984725,1.1657145811905028
20,h3,True,20,92,149,0.0007379581220448017,1.1678511541116943
20,h3,True,20,336,548,0.002805291907861829,1.2687805865646702
20,h3,True,20,235,385,0.0019012500997632742,1.241525630986291
20,h3,True,20,170,287,0.00138179212808609,1.218837866252949
20,h3,True,20,300,478,0.0024256668984889984,1.2582260752575505
20,h3,True,20,337,553,0.0027582920156419277,1.2694823458927136
20,h3,True,20,279,448,0.0022771251387894154,1.2532224930567475
20,h3,True,20,116,192,0.0009465839248150587,1.1876650540143752
20,h3,True,20,139,236,0.0011522499844431877,1.203692877004658
20,h3,True,20,269,454,0.0022549170535057783,1.2542494135332856
20,h3,True,20,156,260,0.001290041022002697,1.21119490450989
20,h3,True,20,96,161,0.0007898751646280289,1.173921163487682
20,h3,True,20,191,323,0.0016224579885601997,1.227969211845405
20,h3,True,20,241,399,0.001968041993677616,1.244282396997161
20,h3,True,20,400,679,0.003370166989043355,1.2853560803099215
20,h3,True,20,105,179,0.0008791668806225061,1.1822013988530475
20,h3,True,20,268,419,0.002115875016897917,1.2480572138152275
20,h3,True,20,52,89,0.00042641698382794857,1.1269209693036655
20,h3,True,20,225,373,0.0018705830443650484,1.2390815678843392
20,h3,True,20,241,402,0.002033042022958398,1.2448605256209158
20,h3,True,20,62,105,0.0004972908645868301,1.140176146927299
20,h3,True,20,201,340,0.0017102500423789024,1.2319303570015538
20,h3,True,20,236,392,0.0019910410046577454,1.2429163349487542
20,h3,True,20,265,433,0.0021997089497745037,1.250593915211633
20,h3,True,20,77,128,0.0006355419754981995,1.1558935599961093
20,h3,True,20,83,144,0.0007024579681456089,1.1651708736011308
20,h3,True,20,69,113,0.0005412499886006117,1.1460216233627172
20,h3,True,20,242,418,0.002065500011667609,1.2478727931572577
20,h3,True,20,59,100,0.0005008748266845942,1.136278484814199
20,h3,True,20,163,275,0.0013778340071439743,1.2155349397423199
20,h3,True,20,158,278,0.0013814580161124468,1.2163741389518403
20,h3,True,20,137,220,0.0011016670614480972,1.1982472039423362
20,h3,True,20,73,118,0.0005599171854555607,1.1494577059285063
20,h3,True,20,60,103,0.000498166074976325,1.1386411642886771
20,h3,True,20,153,255,0.0012732918839901686,1.209691643330804
20,h3,True,20,56,100,0.0005059170071035624,1.136278484814199
20,h3,True,20,132,223,0.0010994579643011093,1.1992983718100247
20,h3,True,20,81,142,0.0006817090325057507,1.1640715897745473
20,h3,True,20,175,291,0.0014479169622063637,1.2199078989147094
20,h3,True,20,117,195,0.000995415961369872,1.1888719495664088
20,h3,True,20,159,264,0.0012976250145584345,1.212376564033811
20,h3,True,20,91,155,0.0007943750824779272,1.1709469839812092
20,h3,True,20,31,58,0.00027570780366659164,1.0918033040733373
20,h3,True,20,83,139,0.0007062922231853008,1.162392106791327
20,h3,True,20,115,197,0.0009661668445914984,1.1896660224152535
20,h3,True,20,91,154,0.0007489579729735851,1.170439726578182
20,h3,True,20,245,410,0.0020597081165760756,1.24638135291212
20,h3,True,20,119,202,0.0010028330143541098,1.1916156361427763
20,h3,True,20,132,221,0.0011010831221938133,1.1985992084712245
20,h3,True,20,321,523,0.0026220830623060465,1.2651735453799864
20,h3,True,20,131,222,0.0010877919849008322,1.1989495927667955
20,h3,True,20,72,121,0.0005824998952448368,1.1514467025996828
22,h1,True,22,4669,7487,0.012703916057944298,1.419177443689196
22,h1,True,22,6184,9711,0.016742125153541565,1.4380647832888749
22,h1,True,22,5037,7937,0.013616541866213083,1.4234027260089333
22,h1,True,22,5668,9025,0.016216083895415068,1.432729203639342
22,h1,True,22,6587,10339,0.01814475003629923,1.442638448112802
22,h1,True,22,5588,8846,0.01518383389338851,1.4312723331894492
22,h1,True,22,6195,9747,0.016694750171154737,1.4383346030390771
22,h1,True,22,4936,7859,0.013353832997381687,1.42268725787225
22,h1,True,22,4495,7158,0.012025292031466961,1.4159294623206438
22,h1,True,22,5978,9433,0.016185875050723553,1.4359479528649355
22,h1,True,22,6284,9917,0.01701045804657042,1.4395958547196548
22,h1,True,22,5399,8520,0.016824416117742658,1.4285441086969
22,h1,True,22,4473,7177,0.012327292002737522,1.4161209373565757
22,h1,True,22,5279,8420,0.014258499955758452,1.4276869346071082
22,h1,True,22,5424,8550,0.014724374981597066,1.4287993606193163
22,h1,True,22,5967,9374,0.016251791967079043,1.4354909335480186
22,h1,True,22,6488,10274,0.01785366702824831,1.4421777234410498
22,h1,True,22,6975,11035,0.019517207983881235,1.4474032380688078
22,h1,True,22,5195,8255,0.014255042187869549,1.4262507946910477
22,h1,True,22,7375,11559,0.021109834080561996,1.450802352209839
22,h1,True,22,4792,7655,0.013188499957323074,1.4207829818768687
22,h1,True,22,5741,9185,0.01603870908729732,1.4340079364694778
22,h1,True,22,6653,10426,0.01843804190866649,1.44325074206977
22,h1,True,22,6685,10539,0.018541499972343445,1.44403867897298
22,h1,True,22,4598,7332,0.01255487510934472,1.4176648559093916
22,h1,True,22,8696,13715,0.024471707874909043,1.463377924435735
22,h1,True,22,4985,7842,0.01434108312241733,1.4225304092185773
22,h1,True,22,4675,7497,0.012976875063031912,1.419273984533557
22,h1,True,22,5963,9375,0.016383874928578734,1.4354987028181019
22,h1,True,22,5265,8346,0.014351875055581331,1.4270462513970292
22,h1,True,22,5306,8468,0.014604250201955438,1.4280996021085581
22,h1,True,22,5451,8663,0.014919917099177837,1.4297530819905182
22,h1,True,22,6011,9514,0.01652895798906684,1.4365708977794998
22,h1,True,22,6294,9900,0.017440083902329206,1.4394706753842006
22,h1,True,22,5952,9365,0.016288333106786013,1.4354209739766852
22,h1,True,22,5961,9407,0.017073250142857432,1.435746896657931
22,h1,True,22,5686,9008,0.01574108307249844,1.432592050143009
22,h1,True,22,4692,7483,0.012911250116303563,1.4191387923411871
22,h1,True,22,4978,7861,0.013618291122838855,1.4227056890291676
22,h1,True,22,5836,9219,0.0160975840408355,1.4342768861845485
22,h1,True,22,6749,10640,0.018709166906774044,1.4447360512632135
22,h1,True,22,5717,9030,0.01595349982380867,1.4327694952815393
22,h1,True,22,4932,7874,0.013683333061635494,1.4228253808713593
22,h1,True,22,5044,7980,0.014573749853298068,1.423794242031037
22,h1,True,22,6906,10912,0.0211887089535594,1.446582737682181
22,h1,True,22,5168,8175,0.014292000094428658,1.4255444416851755
22,h1,True,22,7115,11228,0.019813040969893336,1.4486730208503715
22,h1,True,22,5083,8051,0.01392641686834395,1.4244362451118766
22,h1,True,22,6685,10505,0.01841437490656972,1.4438024640592868
22,h1,True,22,4922,7827,0.01346883294172585,1.4223917393983978
22,h1,True,22,4880,7807,0.01328012510202825,1.4222064450458025
22,h1,True,22,5835,9244,0.01671600015833974,1.4344740311572952
22,h1,True,22,6657,10497,0.018173416145145893,1.443746776548886
22,h1,True,22,6299,9985,0.017402707831934094,1.4400945032726797
22,h1,True,22,8504,13299,0.02358845784328878,1.46110785231466
22,h1,True,22,4549,7219,0.012309249956160784,1.4165424594373501
22,h1,True,22,5034,8043,0.013802458997815847,1.4243641816454748
22,h1,True,22,4586,7340,0.012534250039607286,1.4177436805450951
22,h1,True,22,7983,12524,0.02215470909141004,1.4566893721702816
22,h1,True,22,4928,7862,0.013982458040118217,1.4227149029031807
22,h1,True,22,4896,7827,0.013534249970689416,1.4223917393983978
22,h1,True,22,5024,7980,0.013961167074739933,1.423794242031037
22,h1,True,22,5109,8162,0.013649916043505073,1.4254290270095127
22,h1,True,22,6511,10161,0.01822495902888477,1.4413700136209515
22,h1,True,22,4550,7242,0.012891541933640838,1.4167722862433192
22,h1,True,22,6459,10189,0.018041417002677917,1.441570961443548
22,h1,True,22,7164,11189,0.02332637505605817,1.4484181442328414
22,h1,True,22,5926,9492,0.021139041054993868,1.436402212407211
22,h1,True,22,6241,9811,0.01773837488144636,1.4388119088499418
22,h1,True,22,7525,11738,0.020759333157911897,1.4519294130015616
22,h1,True,22,5060,7981,0.013703125063329935,1.4238033227047064
22,h1,True,22,7395,11576,0.020374916959553957,1.4509101145235594
22,h1,True,22,6903,10828,0.019427041988819838,1.4460172367299098
22,h1,True,22,4635,7459,0.012798083014786243,1.4189064627222163
22,h1,True,22,7017,10912,0.02077329088933766,1.446582737682181
22,h1,True,22,6331,9993,0.0187675419729203,1.4401529515257927
22,h1,True,22,6611,10450,0.018120290944352746,1.4434187805171264
22,h1,True,22,4948,7848,0.013382000150159001,1.4225858051685982
22,h1,True,22,6282,9857,0.017190916929394007,1.4391531139908578
22,h1,True,22,5932,9439,0.016370290890336037,1.4359942742363998
22,h1,True,22,5102,8111,0.01376995793543756,1.4249745193797971
22,h1,True,22,5117,8113,0.01394108310341835,1.4249923953206198
22,h1,True,22,7133,11278,0.02012645802460611,1.4489985355827355
22,h1,True,22,7096,11112,0.019304207991808653,1.4479123924059012
22,h1,True,22,5046,8039,0.0137491668574512,1.4243281238570105
22,h1,True,22,4585,7323,0.012418708996847272,1.4175760784441511
22,h1,True,22,5465,8491,0.014767999993637204,1.428296536060977
22,h1,True,22,4929,7882,0.013366084080189466,1.422898942219737
22,h1,True,22,4770,7646,0.012845749966800213,1.4206978408855884
22,h1,True,22,5096,7997,0.013731333892792463,1.4239484636996593
22,h1,True,22,6617,10403,0.01868687500245869,1.4430893535300875
22,h1,True,22,6257,9768,0.016923374962061644,1.4384915526430024
22,h1,True,22,8240,13003,0.022462124936282635,1.4594504113931173
22,h1,True,22,6118,9633,0.0166423749178648,1.4374768358556573
22,h1,True,22,4862,7754,0.01310566603206098,1.4217131806653174
22,h1,True,22,5021,7991,0.013654000125825405,1.4238940688371442
22,h1,True,22,5081,8040,0.01376533298753202,1.424337139934047
22,h1,True,22,5235,8295,0.014245334081351757,1.426601487345378
22,h1,True,22,5661,8894,0.043187165865674615,1.431665784866945
22,h1,True,22,5595,8776,0.025748291052877903,1.4306948264090846
22,h2,True,22,252,415,0.0009617079049348831,1.2166179281441143
22,h2,True,22,526,845,0.0051257500890642405,1.2656314212706414
22,h2,True,22,353,572,0.0025126670952886343,1.2387313991496431
22,h2,True,22,163,263,0.000564417103305459,1.1850719381856827
22,h2,True,22,553,899,0.002194874919950962,1.269907940796981
22,h2,True,22,155,248,0.0005699589382857084,1.1809920606295172
22,h2,True,22,494,802,0.0018431670032441616,1.2620275235637668
22,h2,True,22,560,899,0.002250458113849163,1.269907940796981
22,h2,True,22,199,332,0.0007094589527696371,1.2012108262761303
22,h2,True,22,362,592,0.0013520000502467155,1.2410992351420065
22,h2,True,22,408,659,0.0015204998198896646,1.2484870941329622
22,h2,True,22,417,672,0.001506041968241334,1.2498334001850542
22,h2,True,22,95,159,0.00036545912735164165,1.1498774336894568
22,h2,True,22,91,150,0.00034549995325505733,1.1457596787523951
22,h2,True,22,711,1157,0.01794866705313325,1.2873541954275396
22,h2,True,22,138,219,0.0016233748756349087,1.1723325442642696
22,h2,True,22,247,403,0.006210708990693092,1.2145939377824098
22,h2,True,22,627,1011,0.005763666937127709,1.2780205749743785
22,h2,True,22,509,819,0.006272041937336326,1.2634747224619058
22,h2,True,22,294,478,0.0012057500425726175,1.2263615200230937
22,h2,True,22,369,604,0.003421291010454297,1.2424818767936738
22,h2,True,22,318,517,0.0031766248866915703,1.2317661299669131
22,h2,True,22,563,925,0.0021870420314371586,1.2718770113593485
22,h2,True,22,270,446,0.0009919160511344671,1.2215854374065347
22,h2,True,22,113,187,0.0004121658857911825,1.1612864650220724
22,h2,True,22,660,1086,0.003565665800124407,1.2829702605932454
22,h2,True,22,319,536,0.0013037079479545355,1.2342527947674662
22,h2,True,22,208,349,0.000807916047051549,1.2046621401370143
22,h2,True,22,351,574,0.001350125065073371,1.2389718757049994
22,h2,True,22,597,955,0.002276207786053419,1.274082030115435
22,h2,True,22,653,1050,0.002526374999433756,1.2806380437591391
22,h2,True,22,130,210,0.0004787500947713852,1.1694035385890138
22,h2,True,22,280,458,0.0010565000120550394,1.2234156542949446
22,h2,True,22,389,637,0.0014804170932620764,1.2461472621553624
22,h2,True,22,371,614,0.0014328339602798223,1.243613287706912
22,h2,True,22,640,1034,0.0025657080113887787,1.2795760296500847
22,h2,True,22,286,475,0.0011118750553578138,1.225927620571433
22,h2,True,22,358,582,0.0013618748635053635,1.23992548023333
22,h2,True,22,312,507,0.0011687090154737234,1.23042033185373
22,h2,True,22,613,985,0.00290862494148314,1.2762195337791384
22,h2,True,22,678,1102,0.003568957792595029,1.283982388844601
22,h2,True,22,772,1248,0.0031040001194924116,1.2926001770426057
22,h2,True,22,402,667,0.0014361671637743711,1.2493186863345658
22,h2,True,22,354,577,0.0012427920009940863,1.2393310248767384
22,h2,True,22,397,650,0.001398666063323617,1.2475394421786272
22,h2,True,22,542,884,0.0019006251823157072,1.2687461143821581
22,h2,True,22,475,762,0.0016626249998807907,1.2584985127454575
22,h2,True,22,340,563,0.001202374929562211,1.237638748941409
22,h2,True,22,736,1166,0.0025746249593794346,1.2878908395025288
22,h2,True,22,383,624,0.00134087516926229,1.2447264561544378
22,h2,True,22,329,544,0.001162791857495904,1.2352735128215717
22,h2,True,22,230,385,0.0008032910991460085,1.2114410434993146
22,h2,True,22,70,115,0.0002374581526964903,1.1268257820674288
22,h2,True,22,632,1016,0.0021893749944865704,1.2783616722558864
22,h2,True,22,859,1382,0.0029574159998446703,1.2996760150653364
22,h2,True,22,252,409,0.0008536248933523893,1.215613414962251
22,h2,True,22,1050,1692,0.0038529171142727137,1.3137513893694197
22,h2,True,22,121,196,0.00038933404721319675,1.1645795710946119
22,h2,True,22,844,1360,0.0029417499899864197,1.2985619729370348
22,h2,True,22,429,699,0.001491042086854577,1.2525485804243779
